제품명,가격,제조사,상세정보
앱코 SETTLER 하이브리드 PCIE5.1 STH-700B ETA BRONZE 블랙,"60,000",앱코 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '700W', '케이블연결': '케이블일체형', 'ETA인증': 'BRONZE', 'LAMBDA인증': 'STANDARD', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '깊이': '140mm', 'A/S 보증기간': '무상 7년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '17A', '+5V 출력': '17A', '+12V 출력': '58.4A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '7개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
AONE STORM 1000W 80PLUS브론즈,"79,000",AONE ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '140mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'LLS(Sleeve)', '깊이': '160mm', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '23A', '+5V 출력': '23A', '+12V 출력': '83A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '6개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
Antec GSK 750W 80PLUS골드 풀모듈러 ATX3.1,"135,280",Antec ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99.6%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '8개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
FSP VITA GM 750W 80PLUS골드 ATX 3.1,"130,400",FSP ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '8개', 'IDE 4핀': '4개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
darkFlash UPMOST 1250W 80PLUS골드 풀모듈러 ATX3.0 블랙,"189,590",darkFlash ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1250W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '104.2A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12VHPWR 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '12개', 'IDE 4핀': '4개', 'FDD': '1개', '부가기능': '정보없음', '팬리스모드': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
쿨러마스터 MWE GOLD 850 V3 ATX3.1 화이트,"104,930",쿨러마스터 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 8년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '70.8A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
잘만 GigaMax III 750W 80PLUS브론즈 모듈러 ATX3.1,"76,280",잘만 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '세미모듈러', 'ETA인증': 'SILVER', 'LAMBDA인증': 'STANDARD++', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 7년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
MSI MAG A750GN 80PLUS골드 ATX 3.1,"85,000",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'Sleeve', '깊이': '140mm', 'A/S 보증기간': '무상 5년', 'DC 출력': '정보없음', '+3.3V 출력': '20A4A', '+5V 출력': '20A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '4개', 'IDE 4핀': '2개', '부가기능': '정보없음', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
CORSAIR RM750e ATX3.1,"153,310",CORSAIR ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'A', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'Rifle', '깊이': '140mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62.5A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀 1개', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '6개', 'IDE 4핀': '2개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '': '', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
SuperFlower SF-850F14GE LEADEX III GOLD UP ATX3.1 화이트,"160,140",SuperFlower ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '전압변동': '±0.5%', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '140mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '150mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '70.8A', '-12V 출력': '0.5A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '8개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
MSI MAG A850GL 화이트 80PLUS골드 풀모듈러 ATX3.1,"149,000",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'STANDARD+', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 7년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '70.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '8개', 'IDE 4핀': '4개', 'FDD': '1개', '부가기능': '정보없음', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'BOP': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
맥스엘리트 MAXWELL COUNT 750W 80PLUS골드 풀모듈러 ATX3.1,"137,990",맥스엘리트 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '8개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
잘만 MegaMax ET 700W 80PLUS스탠다드,"54,880",잘만 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '700W', '80PLUS인증': '80 PLUS 스탠다드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '90%', 'PFC회로': '액티브PFC', 'PF(역률)': '98%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB', '깊이': '140mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '52.5A', '-12V 출력': '0.5A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 8핀(6+2)': '4개', 'SATA': '6개', 'IDE 4핀': '3개', 'FDD': '1개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
쿨러마스터 X Mighty Platinum 2000W ATX3.1,"683,000",쿨러마스터 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '2000W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '180mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '166.6A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 2개', 'PCIe 8핀(6+2)': '4개', 'SATA': '12개', 'IDE 4핀': '4개', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
잘만 TeraMax II SE 850W 80PLUS골드 풀모듈러 ATX3.1 블랙,"129,700",잘만 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'GOLD', 'LAMBDA인증': 'A', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '70.83A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '12개', 'IDE 4핀': '3개', 'FDD': '1개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
MSI MPG A1250GS II 80PLUS골드 풀모듈러 ATX3.1,"249,000",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1250W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'GOLD', 'LAMBDA인증': 'A+', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '150mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '104.1A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '8개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
